acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.727,['Manna Dey'],0.466,126893,0.344,0,1rTLYztIq0Czv1e4y9oqRx,1.97e-06,8,0.147,-12.107,1,Duniya To Yeh Kahti Hai,0,1949-01-01,0.034,139.721,0.578,1949
0.961,"['Consuelo Torres Ortiz Velazquez', 'Mario Lanza', 'Ray Sinatra']",0.362,198653,0.326,0,1s9KWnadMTmVEpdIq8Kf4p,1.41e-05,7,0.187,-8.658999999999999,0,Bésame mucho,2,1949,0.0338,131.90200000000002,0.433,1949
0.995,"['Shanti Sharma', 'Harish']",0.53,196304,0.209,0,1sLJZNIzseYwh8fGSVFGWt,0.0191,1,0.171,-11.05,1,Chand Ki Bindiya Laga Kar,0,1949-12-31,0.366,63.213,0.7859999999999999,1949
0.826,['Nasim Begum'],0.419,200673,0.4920000000000001,0,1sPGUEV2Y1g9naervFEshX,0.0,0,0.483,-8.134,0,Mukhre peh sehra dale aajao ane wale,0,1949-01-01,0.0652,171.398,0.769,1949
0.97,['Nilla Pizzi'],0.476,166240,0.123,0,1tDUo8BhnHOG1Ak57VEIeT,0.0,8,0.152,-16.866,0,Canzone Da Due Soldi,5,1949-01-01,0.0799,175.33900000000003,0.573,1949
0.922,"['Marvin Hamlisch', 'Various Artists', 'Don Pippin']",0.5489999999999999,161893,0.257,0,1tU3xw20KdKNF8UuuQVByf,0.0,11,0.151,-14.272,1,A Chorus Line: Montage Part 2: Mother,0,1949,0.0958,115.605,0.515,1949
0.994,"['Bing Crosby', 'Victor Young & His Orchestra']",0.5489999999999999,189173,0.112,0,1tiW5wdFST0QX4P0FNyHAK,0.101,3,0.108,-15.184,1,It Ain't Necessarily So,1,1949-01-01,0.0544,93.035,0.353,1949
0.965,"['Johannes Brahms', 'Isaac Stern']",0.239,633867,0.136,0,1tioy0c6rQfmEDwxS7c9uG,0.264,7,0.0718,-18.137,1,"Violin Sonata No. 1 in G Major, Op. 78: I. Vivace ma non troppo",0,1949,0.0409,102.966,0.115,1949
0.994,['Amirbai Karnataki'],0.779,183253,0.149,0,1tlej6UVF2roZblD7KYhsT,0.243,9,0.118,-6.148,1,Sati Ne Mann Pati Paramatman Chhe,0,1949-05-01,0.21,117.197,0.965,1949
0.989,['Sudha Malhotra'],0.46,206007,0.0969,0,1u24NoJwjdr1qk1JQkUljR,0.003,9,0.319,-8.52,1,Ae Bekal Bechain Nadiya,0,1949-12-31,0.0839,137.997,0.241,1949
0.959,['Moriche Patiño'],0.522,194867,0.229,0,1u7iT7LppVy8VxqQrWruZh,0.4,2,0.147,-15.475,1,Quieras,0,1949-09-17,0.0552,125.553,0.623,1949
0.983,"['Aaron Copland', 'Martha Lipton']",0.456,96800,0.171,0,1umyDl1N5Ls32pMXkZsoPH,0.000431,2,0.142,-12.216,1,Twelve Poems of Emily Dickinson: II. There came a wind like a bugle,0,1949,0.061,88.073,0.35700000000000004,1949
0.799,"['Richard Arnell', 'Royal Philharmonic Orchestra', 'Sir Thomas Beecham']",0.34,337600,0.242,0,1uuTTrwoc0xESEHwkvAdUs,0.925,7,0.0765,-16.285999999999998,1,"Punch and the Child, Op. 49: Scene I: Overture - Child's Dance - Storm - Punch and the Child",0,1949,0.0418,127.487,0.139,1949
0.477,['Alejandro Cardona'],0.476,144289,0.687,0,1v2nFtpv6FUKkRxskW4Ozp,0.747,0,0.16399999999999998,-7.909,1,Barba Azul,5,1949,0.07400000000000001,147.681,0.79,1949
0.945,"['Alexander Scriabin', 'Pierre Monteux']",0.34700000000000003,37013,0.282,0,1vP6iMvbBpJJ4zRf3Ecl88,0.00658,8,0.201,-14.831,1,"Symphony No. 4 in C Major, Op. 54 ""Le Poème de l'extase"": VI. Allegro volando",0,1949,0.0365,125.635,0.0754,1949
0.922,['Veronica Gonzalez Day'],0.502,111087,0.139,0,1ve4nYRBAhuGCkMpbLIgT2,0.0,4,0.11,-9.176,1,Himno al amor,0,1949,0.0367,92.51,0.376,1949
0.965,"['George Gershwin', 'Mary Martin', 'Girl Crazy Ensemble (1952)', 'Lehman Engel']",0.339,231400,0.113,0,1wMciK1wXj92tboPJLgCg9,2.02e-05,7,0.295,-18.689,1,Girl Crazy: Bidin' My Time,0,1949,0.0386,75.116,0.124,1949
0.703,['Noe Fajardo Y Su Orquesta'],0.404,174028,0.478,0,1wOrgVepnCLCSU2fA0MdEa,0.936,7,0.34,-8.006,1,Alma Jarocha,0,1949,0.0721,142.232,0.812,1949
0.963,"['Freire', 'Osman', 'Perez', 'Mario Lanza', 'Ray Sinatra']",0.228,165800,0.38,0,1wRMHOTPeG67GEfuY6ZfgC,0.000164,3,0.242,-8.264,1,Ay-ay-ay,0,1949,0.0337,84.15799999999999,0.369,1949
0.617,['Frank Wedekind'],0.654,128100,0.211,0,1wcqsVFIvDIAXg9hlktrsY,0.0,0,0.34600000000000003,-30.142,0,Kapitel 19 - Der Kammersänger,0,1949-03-12,0.8079999999999999,114.227,0.241,1949
0.971,['Aaron Copland'],0.674,87773,0.4270000000000001,0,1wewPggDn8gqKS4EiI3Ubf,0.00604,2,0.108,-10.479,1,Old American Songs (Set 2): Ching-a-ring Chaw (Minstrel Song),0,1949,0.284,152.306,0.937,1949
0.8440000000000001,"['Cole Porter', 'Annabelle Hill', 'Kiss Me, Kate Ensemble', 'Pembroke Davenport', 'Original Broadway Cast Orchestra']",0.7070000000000001,103200,0.383,0,1wroSGddQ107YX9NsvZ56Z,0.0,5,0.728,-11.447,1,"Kiss Me, Kate: Another Op'nin, Another Show",0,1949,0.171,52.258,0.8190000000000001,1949
0.952,"['Claude Debussy', 'Zino Francescatti']",0.35700000000000004,216373,0.257,0,1xDLJqXk65v5FX76xPT3IB,0.575,4,0.187,-18.334,0,"Violin Sonata in G Minor, L 140: III. Finale. Très animé",0,1949,0.0456,104.785,0.25,1949
0.8759999999999999,['Alcides Briceño'],0.407,203173,0.304,0,1xO0MLf08ZU9KCuBsG0aRi,0.14400000000000002,9,0.0928,-16.619,1,Cenizas,0,1949-09-17,0.0542,119.22,0.419,1949
0.758,['Acerina Y Su Danzonera'],0.43,175200,0.611,0,1xSnB6JrYqJy0RUgiI8s1e,0.866,0,0.383,-10.105,1,Chuchita,7,1949,0.0581,132.77200000000002,0.754,1949
0.0548,['Future Rapper'],0.454,420000,0.528,0,1xe2aRzfClpgzwC58oUiOH,0.557,1,0.556,-14.32,1,Strom Watcher,0,1949-02-17,0.12,105.688,0.184,1949
0.993,"['A. P. Komala', 'Ghantasala']",0.643,170507,0.509,0,1xh8SxblKgjYdAbD94Zt4L,0.106,10,0.403,-7.466,1,Oho Raja Sukumaara,0,1949-12-01,0.08199999999999999,81.85,0.858,1949
0.989,"['Ludwig van Beethoven', 'Claudio Arrau']",0.361,575227,0.153,0,1xlHQKOCGf2Z12anoK5HzD,0.909,0,0.084,-18.864,1,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": III. Rondo - Allegretto moderato",4,1949,0.0327,109.977,0.0924,1949
0.98,['Os Cariocas'],0.693,161222,0.171,0,1xnnmSMK4D2EZQvjP9DpMV,0.00983,9,0.248,-15.86,1,Nova Ilusão,0,1949-03-20,0.0385,114.499,0.6609999999999999,1949
0.924,['Hariram'],0.625,196255,0.129,0,1xo5I4lklyToEFjjgkunod,0.0,9,0.214,-17.750999999999994,1,Yeh To Bata,0,1949-12-31,0.0867,78.10600000000002,0.743,1949
0.951,"['Shamshad Begum', 'Sailesh Mukherjee']",0.525,209266,0.266,0,1xt84wzx4lrcRxWh0MQXRZ,0.292,6,0.149,-8.599,0,Naino Se Nain Mila Ke,0,1949-12-31,0.0962,69.721,0.532,1949
0.969,"['Giuseppe Verdi', 'Richard Tucker', 'Fausto Cleva']",0.338,302080,0.31,0,1y9F3cnfSzntLPhtDACk5r,1.28e-05,8,0.285,-10.967,1,"Luisa Miller, Act II: ""Quando le sere al placido""",0,1949,0.0455,137.632,0.173,1949
0.972,['Totò'],0.583,116793,0.45,0,1yFseY8P9f8sJf3HX9oRvN,7.01e-06,11,0.344,-12.338,1,"Miss, mia cara miss",0,1949-01-01,0.112,74.839,0.963,1949
0.994,['Pushpa Hans'],0.462,277280,0.395,0,1yMx80d5y87CsGJlBaoMaz,0.0821,1,0.106,-18.612,1,Tohe Dil Ki Kasam,0,1949-12-31,0.0873,109.047,0.7290000000000001,1949
0.589,['Noe Fajardo Y Su Orquesta'],0.391,159881,0.489,0,1yUdQpQwXSGwoldulxJhMG,0.889,8,0.337,-8.496,1,España,0,1949,0.0666,140.033,0.508,1949
0.83,"['Erik Satie', 'Efrem Kurtz', 'Houston Symphony']",0.4270000000000001,169147,0.209,0,1yyyuYEKOU5j8HCmTf33h7,0.72,0,0.544,-16.221,1,Parade: II. Petite fille américaine,1,1949,0.0331,92.815,0.37,1949
0.994,['Suraiya'],0.609,210040,0.122,0,1yzD5IKfJCfbT8ZIhzfB5f,0.0121,4,0.405,-13.724,1,Are Kismet Ki Baat,0,1949-01-01,0.0861,75.825,0.38,1949
0.995,"['Fernando Sor', 'Andrés Segovia']",0.629,101653,0.0649,0,1z0ksoWsVZzl13KP8DDpLI,0.926,11,0.0921,-24.904,1,Minuetto op.15,0,1949-01-01,0.0398,81.443,0.421,1949
0.782,['Эрнест Хемингуэй'],0.633,106471,0.261,1,0paY0vLrn5ZZ26F8JzkEKQ,0.0,1,0.235,-16.389,1,"Часть 1.4 & Часть 2.1 - За рекой, в тени деревьев",0,1950,0.797,167.679,0.655,1950
0.988,"['Ottorino Respighi', 'London Symphony Orchestra', 'Ernest Ansermet']",0.42,232933,0.0909,0,0pdgc1WRsbipUSUOMqwxO4,0.7859999999999999,10,0.104,-19.388,1,"La boutique fantasque, P. 120 (after Rossini): Danse cosaque - Valse brillante",0,1950-01-01,0.0409,123.089,0.227,1950
0.993,['Balbir'],0.394,177981,0.258,0,0phryp8fqKsVxj3HBRV4oH,0.077,5,0.153,-9.779,0,Bhagwan Tere Zulm Ki,0,1950-12-31,0.11,74.76100000000002,0.34,1950
0.73,['Эрнест Хемингуэй'],0.618,125300,0.272,1,0piKd4tMSBAXQ0T5oOaJkb,0.0,6,0.146,-18.515,1,"Часть 85.2 - За рекой, в тени деревьев",0,1950,0.731,67.141,0.449,1950
0.993,['Stauros Tzouanakos'],0.475,188600,0.407,0,0piXlJRM4ai5VeUeLkT9Sk,0.0134,9,0.116,-13.011,1,To parasito,0,1950-01-01,0.0492,74.13,0.594,1950
0.6409999999999999,['Percy Faith & His Orchestra'],0.35700000000000004,141800,0.5329999999999999,0,0pkeWCwt70V4p692BTCldS,0.483,7,0.304,-11.814,1,Flight 33 1/3,1,1950-01-01,0.0366,168.546,0.7929999999999999,1950
0.953,['Mohammed Rafi'],0.464,188016,0.266,0,0pqBe1Xk24ak8TaAEJNiA1,0.019,10,0.145,-13.004,0,Bahot Purdard Hai Ae Sunnewalo,0,1950-01-01,0.0905,129.486,0.537,1950
0.949,"['Sotiria Bellou', 'Καλλιγέρη', 'Δημήτρης Σέμσης']",0.622,195280,0.594,0,0prp5MDuNtlrm4bOFgrwhO,0.0031100000000000004,10,0.248,-6.134,1,Μια φορά στον κόσμο ζούμε,0,1950-01-01,0.0456,95.3,0.885,1950
0.988,"['Sholom Secunda', 'Richard Tucker']",0.36,319000,0.277,0,0q937PkPuy5oaZ8m7MsNof,1.29e-06,5,0.0991,-11.979,1,Passover Seder Festival: A Passover Service: Chad Gad'yo - Voice,0,1950,0.0561,93.56,0.308,1950
0.967,['Marika Fratzeskopoulou'],0.404,198187,0.379,0,0q9KLdvyn6bp2YC12AhS2t,0.0738,1,0.0976,-8.809,1,Melaxrinoula,0,1950-01-01,0.0352,126.524,0.5589999999999999,1950
0.833,['Alekos Kitsakis'],0.522,207467,0.596,0,0qC2ryicx1eOhHKMttE5UW,0.0,10,0.126,-10.329,1,Kainourgia logia mou hrthane,0,1950-01-01,0.0398,102.923,0.877,1950
0.924,"['Female Sundanese singer, katjapi player']",0.353,86880,0.116,0,0qIem4rIxwL79GyoyTX9qx,0.119,10,0.397,-18.914,1,Udan Liris (Vocal with Katjapi),1,1950-01-01,0.0475,92.719,0.34700000000000003,1950
0.742,['Эрнест Хемингуэй'],0.69,102800,0.276,1,0qMH6oMgw1Q8lWPGAGOX0o,0.0,0,0.277,-18.706,1,"Часть 85.3 - За рекой, в тени деревьев",0,1950,0.7929999999999999,84.49700000000001,0.564,1950
0.86,['Manna Dey'],0.484,495647,0.368,0,0qNFuRC2SsV3YtosZ3w5Gb,4.81e-06,3,0.0932,-10.077,1,Yeh Khel Hain Taqdeer Ke,0,1950-12-01,0.0455,74.542,0.565,1950
0.893,['Marina Polixronopoulou'],0.539,211400,0.456,0,0qZjOs0JOBrmiBu003jFN1,0.0025800000000000003,0,0.0369,-9.444,0,Sti Roumeli,0,1950-01-01,0.0348,138.437,0.78,1950
0.7120000000000001,['Panagiotis Plastiras'],0.511,144347,0.47,0,0qbh1TsemCfnLTzfKxACfJ,2.7e-05,9,0.159,-5.931,1,Gaitanaki,0,1950-01-01,0.0549,122.864,0.726,1950
0.993,['Δημήτρης Περδικόπουλος'],0.597,201080,0.384,0,0qgPonW7FXG1BDxW5FMRcp,0.0164,9,0.321,-9.293,1,Οι καιροί,0,1950-01-01,0.0335,81.513,0.708,1950
0.972,['Stélios Kazantzídis'],0.5579999999999999,211453,0.279,0,0qw20CfSPgGc5qriJLnHr0,0.00838,10,0.153,-10.212,1,To kourasmeno mou to soma,0,1950-01-01,0.0412,118.909,0.747,1950
0.991,['Geeta Dutt'],0.5589999999999999,158333,0.118,0,0rMEUEaPgLNspPt17xBWls,0.0492,10,0.324,-14.34,1,Hari Main To Prem Diwani,0,1950-01-01,0.0478,139.325,0.588,1950
0.941,"['Leonard Bernstein', 'Columbia Jazz Combo']",0.593,107067,0.0707,0,0rdnlMhCp3GlKyLWzq9G0q,0.5379999999999999,3,0.122,-23.831,1,"Prelude, Fugue & Riffs: II. Fugue",0,1950,0.0611,157.251,0.574,1950
0.982,"[""Female N'Goundi soloist, girls' chorus""]",0.596,75707,0.348,0,0rfSbPXwogMdzQL4HhHJeE,0.425,10,0.0965,-20.64,1,"N'Goundi Girls' Song (Female Chorus, Handclapping)",0,1950-01-01,0.645,136.475,0.241,1950
0.961,"['Marc Lavry', 'Richard Tucker', 'Thomas Z. Shepard']",0.199,181547,0.384,0,0roYNy3u0JbO4srDZ6kGQ7,0.00243,2,0.151,-10.759,0,Kinereth,0,1950,0.035,80.37,0.327,1950
0.985,['Νίτσα Μόλλυ'],0.401,182648,0.212,0,0s1KMgDLNBPjdXfcq5ICHT,9.46e-05,0,0.206,-12.924,1,Σενιορίτα,0,1950-01-01,0.0349,96.717,0.624,1950
0.888,['Roza Eskenazi'],0.46,193880,0.429,0,0s87EjDiKfUEuog1zOlqEQ,0.00356,7,0.362,-10.092,1,Xronia sti ksenitia,0,1950-01-01,0.0419,132.727,0.835,1950
0.993,['Poza Eskenazi'],0.364,194889,0.131,0,0s8exArvukDuS9qRwAIVMB,0.0327,3,0.0957,-17.255,0,Sexnaz Manes,0,1950-01-01,0.13,64.226,0.491,1950
0.973,"['Female Okandi chorus, three male drummers']",0.563,100653,0.54,0,0sAUubq7je0VmdJxctYFeZ,0.527,10,0.091,-19.194000000000006,0,"Okandi Women's Song (Female Chorus, Drums)",0,1950-01-01,0.866,165.88099999999997,0.523,1950
0.993,['Danny Kaye'],0.399,1801274,0.0886,0,0sBhwPxfjXzgWv2Hn0XVUx,0.93,5,0.111,-34.957,1,The Great Donivitch Kayeoff,0,1950,0.664,56.445,0.344,1950
0.995,"['Heitor dos Prazeres', 'Paulo De Oliveira']",0.57,175293,0.305,0,0sXfqYndP2qkAGo2il65iB,0.939,6,0.185,-15.861,1,Vou Te Abandonar,0,1950,0.156,72.819,0.653,1950
0.878,['Alekos Dimou'],0.337,256240,0.266,0,0sZdGqeFWXT7YlYjDvAWl6,0.0007599999999999999,0,0.312,-13.317,0,H Xriso den efanike,0,1950-01-01,0.0408,108.871,0.329,1950
0.99,['Rita Ampatzi'],0.389,199000,0.214,0,0sbpMtqmUOJQE6mhIqMiQl,0.00228,3,0.27,-13.23,1,Treis orfanes,0,1950-01-01,0.0489,170.305,0.8370000000000001,1950
0.986,['Stavros Tzouanakos'],0.545,191253,0.39,0,0seqNHBqVfzybxtt2NERJ6,0.0307,0,0.342,-18.454,1,Tha do kai ta xairia sou,0,1950-01-01,0.0597,87.92,0.935,1950
0.986,['Mixalis Thomakos'],0.29,129400,0.454,0,0skW4wCQKtHs06qZlmmxoj,0.00319,3,0.218,-14.258,1,Me t'aidonia,0,1950-01-01,0.115,85.031,0.298,1950
0.995,"['Lata Mangeshkar', 'Mohammed Rafi']",0.448,197493,0.126,0,0smsrXqfEaifNpCQSB3zrP,0.184,8,0.133,-14.175999999999998,1,Lagi Hai Aag Dil Men,0,1950-12-01,0.0432,72.969,0.489,1950
0.967,"['Luigi Denza', 'Richard Tucker', 'Nicolas Flagello', 'Columbia Symphony Orchestra']",0.247,184360,0.387,0,0tEq0lcHPcK8OsrO7MZFTN,0.0,4,0.13,-10.159,0,Occhi turchini!,0,1950,0.0361,81.3,0.466,1950
0.969,['Geeta Dutt'],0.7190000000000001,207182,0.0635,0,0tLIeDjyvvofTlYwFCFPJP,0.0,3,0.0937,-11.97,0,Bhulnewale Tujhe Apni Jafaon Ki,0,1950-12-01,0.39,118.64,0.7809999999999999,1950
0.924,['Δημήτρης Περδικόπουλος'],0.51,199067,0.562,0,0tYfe2ei68F0WiU9UKtOjR,0.0204,4,0.187,-9.191,0,Παλεύω με τα κύματα,0,1950-01-01,0.0358,153.89700000000005,0.899,1950
0.976,"['Fotis Polimeris', 'Νίκος Γούναρης']",0.47,88468,0.275,0,0tajb3iyh7exUgiwZKhv2Z,3.16e-06,5,0.414,-11.307,1,Ήθελα να 'μουνα Αδάμ,0,1950-01-01,0.0702,181.717,0.927,1950
0.601,['Leonard Bernstein'],0.45,327333,0.578,0,0tdVQ40gAOp2neThiBlsIJ,0.00797,5,0.333,-12.274,1,On The Town: Dance: The Real Coney Island - Excerpt,0,1950,0.177,134.358,0.4,1950
0.952,"['Alec ""Guitar Slim"" Seward']",0.41,217427,0.0321,0,0ti5BD8maCjQe7a5WQj3mW,0.0,0,0.105,-15.439,1,It's My Desire,0,1950-01-01,0.0359,95.734,0.348,1950
0.957,['Ορχήστρα Σπύρου Περιστέρη'],0.603,193004,0.4970000000000001,0,0trX1tCExiMuqncLfvLgnb,0.0,7,0.287,-6.345,1,Νησιώτικος συρτός,0,1950-01-01,0.0723,81.215,0.966,1950
0.8859999999999999,['Thanasis Varsamas'],0.361,148827,0.479,0,0ts1HuLsqBKIBuXFAbb9A8,0.134,7,0.311,-9.287,0,Fora ta maura,0,1950-01-01,0.0528,82.178,0.8690000000000001,1950
0.964,['Talat Mahmood'],0.4370000000000001,141333,0.16,0,0tvG2WUkKctaaFtf8M2hSt,0.0043,4,0.31,-21.701,0,Sundarta Ke Sabhi Shikari,0,1950-01-01,0.0438,113.368,0.644,1950
0.988,['Suraiya'],0.8440000000000001,180707,0.304,0,0tyNtkFhjD5p2FCBPlYSPy,0.0,4,0.132,-5.955,1,Gun Gun Bole Re Bhanwar,0,1950-12-01,0.0889,138.351,0.8420000000000001,1950
0.805,['Richard Rodgers'],0.344,193280,0.224,0,0u5YKTZMQi2oNPzGh0fjsv,0.0,0,0.511,-15.484000000000002,1,Bali Ha'i (2),1,1950,0.038,111.359,0.338,1950
0.948,['Markos Vamvakaris'],0.777,190000,0.536,0,0u8LQdDysrV8uWOdQCNw1o,0.00312,4,0.0817,-10.942,1,Ores Me Threfei O Ntounias,0,1950-01-01,0.0401,69.539,0.955,1950
0.981,['Δημήτρης Αραπάκης'],0.365,197021,0.384,0,0uCcoy02JTLY0c5gqngfMe,0.00512,11,0.364,-13.225,0,Ο Μενούσης κι ο Μπερμπίλης,0,1950-01-01,0.0708,79.70100000000002,0.616,1950
0.985,"['Gayatri Bose', 'Dwijen Mukherjee']",0.285,201293,0.695,0,0uGwnHxbLyb0fS0UKLlZSY,0.868,2,0.22,-8.952,1,"Eito Sabe Shuru Bisambad (From ""Krishan"")",0,1950-12-31,0.0761,78.683,0.624,1950
0.984,['Sotiria Bellou'],0.691,215747,0.301,0,0uNWr5p70YUmVeFOuWTLpi,0.0774,11,0.111,-12.75,0,Na figeis na me afiseis,0,1950-01-01,0.122,122.469,0.654,1950
0.99,['Geeta Dutt'],0.53,208004,0.0305,0,0uVsHVdWQpopANqjqedbEp,7.86e-06,3,0.162,-14.305,1,Hamen Apne Dil Se Juda,0,1950-12-31,0.253,70.502,0.733,1950
0.956,"['Arturo Buzzi-Peccia', 'Richard Tucker', 'Alfredo Antonini', 'Columbia Concert Orchestra']",0.19,175227,0.524,0,0uWE2iVe62OjwDAnCRalpY,0.000155,9,0.525,-7.629,0,"Lolita ""Spanish Serenade""",0,1950,0.0432,63.005,0.402,1950
0.99,['Krishan Dayal'],0.7140000000000001,208477,0.141,0,0utY7nBBjIdZZrEjmiqErD,0.0,0,0.084,-12.848,1,Is Dil Ka Bungla Khali Hai,0,1950-12-31,0.15,77.652,0.6829999999999999,1950
0.985,['Roza Eskenazi'],0.295,186773,0.5,0,0uuP6fEIV8bxufFL4QxmKN,0.315,11,0.785,-8.648,1,Stis Athinas tis omorfies,0,1950-01-01,0.0338,76.904,0.703,1950
0.971,['Dock Reed'],0.435,91893,0.0737,0,0v7LkzTz2k8Lv7AVHbYpv7,6.979999999999999e-05,1,0.16399999999999998,-12.813,1,Troubled Lord I'm Troubled,0,1950-01-01,0.0495,89.26700000000002,0.5429999999999999,1950
0.943,"['Ν.Φραγγιά', 'Κώστας Κοντόπουλος']",0.66,98383,0.387,0,0vAvCzw9XYAwWwYLdvqIIN,2.35e-05,9,0.222,-8.142000000000001,1,Η Πιπίτσα μας,0,1950-01-01,0.0559,117.755,0.966,1950
0.482,['Avelino Muñoz'],0.836,162195,0.81,0,0vEgQaNIk0QeAzrBXJOUlU,0.733,7,0.17,-6.625,1,El Pechiblanco,0,1950-02-17,0.0959,113.683,0.967,1950
0.6829999999999999,['Stathis Koukoularis'],0.575,232840,0.49,0,0vIYvUmw3ZApy8xBbbi0r8,0.0040100000000000005,7,0.134,-8.54,1,Konialis,0,1950-01-01,0.0391,99.301,0.903,1950
0.861,['Ted Heath'],0.471,127040,0.244,0,0vTTbnPiNJP7XL5imCWi0l,0.0,0,0.208,-13.679,0,Learnin' the Blues,0,1950,0.0384,119.698,0.521,1950
0.978,"['Νίκος Τζουγάνος', 'Αλέκος Καραβίτης']",0.47,216213,0.35200000000000004,0,0vXEDaNqu50bi9Va572lQ9,0.332,6,0.185,-12.423,1,Συρτός Κισσάμου,0,1950-01-01,0.0332,82.146,0.872,1950
0.996,"['Heitor dos Prazeres', 'Mario Reis']",0.6559999999999999,181960,0.101,0,0vZfjBOZxvpWHSqwhZg3Gr,0.679,3,0.231,-12.765,1,Vai Mesmo,0,1950,0.334,68.789,0.7959999999999999,1950
0.988,['Raj Khosla'],0.562,193440,0.374,0,0vcUPm2fYW8I34g6bQfEXp,0.677,1,0.115,-12.349,1,Rail Mein Jiya Mora,0,1950-01-01,0.0589,140.67,0.889,1950
0.96,"['Wolfgang Amadeus Mozart', 'Staatskapelle Dresden', 'Theo Adam', 'Otmar Suitner']",0.588,178853,0.5429999999999999,0,0veDd7uXtBz44UM3sApdSl,0.0737,5,0.0748,-14.886,1,"Zaide, K. 344, Akt II: Wer hungrig bei der Tafel sitzt",0,1950,0.14300000000000002,100.27,0.58,1950
0.969,"['Robert Wright', 'Richard Tucker', 'Franz Allers']",0.263,157787,0.338,0,0vkW9Is50CN05Dc0j4zjbF,0.0,3,0.245,-9.606,1,"And This is My Beloved (From ""Kismet"")",0,1950,0.0368,163.494,0.259,1950
0.992,['Stélios Kazantzídis'],0.475,160460,0.272,0,0vlq1GWbKh6x0YcSBBp3Ve,0.44,6,0.142,-10.948,0,Oi kaloi pethainoun neoi,0,1950-01-01,0.0356,119.621,0.695,1950
0.983,"['Ντούο Σταμπούλ', 'Γιάννης Τζιβάνης']",0.691,208004,0.298,0,0vz5Wbi733f9tzIaZsvmeg,0.0806,7,0.358,-13.502,0,Σ 'όλους τους συνοικισμούς,0,1950-01-01,0.0498,115.309,0.8340000000000001,1950
0.987,"['Prodromos Tsaousakis', 'Marika Ninou', 'Various Artists']",0.6779999999999999,195867,0.409,0,0w43uL1k3Oq4MPTMhDgrBi,0.00154,11,0.6559999999999999,-14.811,1,Omorfi Thessaloniki,0,1950-01-01,0.0961,111.989,0.7490000000000001,1950
0.933,['P. Leela'],0.333,198493,0.479,0,0w5bWu0q1ON3INP9ofzaan,0.0197,8,0.263,-4.279,1,Itu Pai Naagathi,0,1950-12-31,0.0314,132.18200000000002,0.529,1950
0.962,['Prof. Enayet Khan'],0.425,196813,0.451,0,0w7a5yso1aSNPxENKkug6U,0.922,4,0.113,-11.899,1,Vairabi Gat,1,1950-01-01,0.0331,101.719,0.5329999999999999,1950
0.994,"['Andreas Spagadoros', 'Manolis Xiotis']",0.507,217493,0.257,0,0wB9Vc9lSOTiiCKCldNjty,0.777,0,0.122,-17.611,1,Esu eisai h aitia pou upofero,1,1950-01-01,0.131,182.181,0.574,1950
0.8809999999999999,"['Leonard Bernstein', 'Columbia Symphony Orchestra']",0.4920000000000001,170333,0.319,0,0wCj8UQoGZrd0cc4gYdTm8,0.911,7,0.206,-12.821,0,Fancy Free - Ballet: I. Enter Three Sailors,0,1950,0.0387,106.195,0.314,1950
0.956,['Call Me Madam Ensemble'],0.5329999999999999,112080,0.493,0,0wJCsK9390qkxXfuAkGoMW,4.13e-05,9,0.0993,-9.59,1,Mrs. Sally Adams,1,1950,0.0936,81.888,0.708,1950
0.7340000000000001,['Takis Karnavas'],0.328,723893,0.73,0,0wMSUwZdltzgqIvfSLTIj5,2.9600000000000005e-05,7,0.237,-4.383,1,Ola ta poulakia / Na eixa th xari sou aite / Marainomai o kaimenos / Tora o Mais kai h Anoiksh / Apopse pou koimomouna,0,1950-01-01,0.0375,104.771,0.603,1950
0.838,['Sundef'],0.662,216346,0.0245,1,0wU59kR7B1wCouDUHZu0ZK,0.833,1,0.108,-18.178,1,Intro,0,1950,0.0732,98.99,0.0788,1950
0.986,['Chitalkar'],0.884,161240,0.225,0,0whrV7HrZCRcRnNjaTCL2C,0.000741,3,0.104,-10.038,0,Kadam Kadam Badhaye Ja,1,1950-01-01,0.54,117.203,0.541,1950
0.995,['Rajkumari'],0.623,207819,0.0754,0,0whwanG9abZIhZKUs7CVWr,0.799,10,0.105,-15.139,0,Tum Deepak Ho Main Hoon Patanga,0,1950-12-31,0.0827,74.143,0.433,1950
0.994,['Petros Epitropakis'],0.206,168307,0.335,0,0wqQwUpDOAedbf2GxXr924,0.789,5,0.513,-13.898,1,Ta xronia ki an diavainoun,0,1950-01-01,0.0416,96.229,0.275,1950
0.985,['Panos Gavalas'],0.364,215413,0.29600000000000004,0,0wtPpfAg6kG6SquMeGG5qX,5.04e-06,7,0.191,-9.655,0,Alitis tourtourizei,0,1950-01-01,0.0322,120.77,0.466,1950
0.993,['Jayamala Shiledar'],0.513,196627,0.199,0,0xDimME4YLoJui9QJrNo0a,0.871,7,0.194,-12.584,0,Madhuvani Yahi Radha,0,1950-12-31,0.071,124.387,0.664,1950
0.958,['Attila the Hun'],0.45,168267,0.189,0,0xFnxxfHXGlgPDhrSyz5J7,0.173,7,0.224,-13.407,1,Where Was Butler?,0,1950-01-01,0.0831,88.781,0.726,1950
